x,y,ori,sf,score
3,27,44.2,0.0602849435695,6
3,28,44.2,0.0612078274889,6
3,29,44.2,0.0621448395583,6
3,30,44.2,0.0630961960613,5
3,31,44.2,0.0640621165925,5
3,32,44.2,0.0650428241082,6
3,33,44.2,0.0660385449779,6
3,34,44.2,0.0670495090364,5
3,35,44.2,0.0680759496371,5
3,36,44.2,0.0691181037056,3
3,37,44.2,0.0701762117948,3
3,38,44.2,0.0712505181398,3
3,39,44.2,0.0723412707149,5
3,40,44.2,0.0734487212904,3
3,41,44.2,0.0745731254909,6
3,42,44.2,0.0757147428543,5
3,43,44.2,0.0768738368917,6
3,44,44.2,0.0780506751482,5
3,45,44.2,0.0792455292648,5
3,46,44.2,0.0804586750406,4
3,47,44.2,0.0816903924972,3
3,48,44.2,0.0829409659429,4
3,49,44.2,0.0842106840382,5
3,50,44.2,0.0854998398628,4
3,51,44.2,0.0868087309829,5
3,52,44.2,0.0881376595203,4
3,53,44.2,0.0894869322216,3
3,54,44.2,0.0908568605296,4
3,55,44.2,0.0922477606545,5
3,56,44.2,0.0936599536477,5
3,57,44.2,0.0950937654752,4
3,58,44.2,0.0965495270931,5
3,59,44.2,0.0980275745242,4
3,60,44.2,0.0995282489352,4
3,61,44.2,0.101051896716,6
3,62,44.2,0.102598869558,6
3,63,44.2,0.104169524538,5
3,64,44.2,0.105764224199,5
3,65,44.2,0.107383336634,4
3,66,44.2,0.10902723557,5
3,67,44.2,0.110696300456,6
3,68,44.2,0.112390916551,4
3,69,44.2,0.114111475009,6
3,70,44.2,0.115858372975,4
3,71,44.2,0.117632013672,4
3,72,44.2,0.119432806497,6
3,73,44.2,0.121261167113,3
3,74,44.2,0.123117517547,3
3,75,44.2,0.125002286287,4
3,76,44.2,0.12691590838,5
3,77,44.2,0.128858825533,4
3,78,44.2,0.130831486216,6
3,79,44.2,0.132834345763,6
3,80,44.2,0.13486786648,3
3,81,44.2,0.136932517748,5
3,82,44.2,0.139028776137,5
3,83,44.2,0.141157125509,3
3,84,44.2,0.143318057137,5
3,85,44.2,0.145512069812,4
3,86,44.2,0.147739669961,5
3,87,44.2,0.150001371766,4
3,88,44.2,0.152297697277,5
3,89,44.2,0.15462917654,4
3,90,44.2,0.156996347711,5
3,91,44.2,0.159399757188,4
3,92,44.2,0.161839959732,4
3,93,44.2,0.164317518597,5
3,94,44.2,0.166833005659,3
3,95,44.2,0.169387001549,3
3,96,44.2,0.171980095789,5
3,97,44.2,0.174612886921,4
3,98,44.2,0.177285982655,4
3,99,44.2,0.18,3
4,0,45.6,0.04,5
4,1,45.6,0.0406123478698,8
4,2,45.6,0.0412340699874,8
4,3,45.6,0.0418653098603,7
4,4,45.6,0.0425062131931,7
4,5,45.6,0.0431569279206,5
4,6,45.6,0.0438176042426,5
4,7,45.6,0.044488394658,8
4,8,45.6,0.0451694540004,6
4,9,45.6,0.0458609394738,8
4,10,45.6,0.0465630106886,7
4,11,45.6,0.0472758296988,6
4,12,45.6,0.047999561039,7
4,13,45.6,0.0487343717628,6
4,14,45.6,0.0494804314811,6
4,15,45.6,0.0502379124014,8
4,16,45.6,0.0510069893674,7
4,17,45.6,0.0517878398995,8
4,18,45.6,0.0525806442356,7
4,19,45.6,0.0533855853728,5
4,20,45.6,0.0542028491098,6
4,21,45.6,0.0550326240895,7
4,22,45.6,0.0558751018427,7
4,23,45.6,0.0567304768323,7
4,24,45.6,0.0575989464983,8
4,25,45.6,0.058480711303,8
4,26,45.6,0.0593759747778,6
4,27,45.6,0.0602849435695,6
4,28,45.6,0.0612078274889,8
4,29,45.6,0.0621448395583,6
4,30,45.6,0.0630961960613,8
4,31,45.6,0.0640621165925,8
4,32,45.6,0.0650428241082,7
4,33,45.6,0.0660385449779,7
4,34,45.6,0.0670495090364,5
4,35,45.6,0.0680759496371,7
4,36,45.6,0.0691181037056,6
4,37,45.6,0.0701762117948,8
4,38,45.6,0.0712505181398,8
4,39,45.6,0.0723412707149,8
4,40,45.6,0.0734487212904,6
4,41,45.6,0.0745731254909,7
4,42,45.6,0.0757147428543,6
4,43,45.6,0.0768738368917,8
4,44,45.6,0.0780506751482,6
4,45,45.6,0.0792455292648,8
4,46,45.6,0.0804586750406,6
4,47,45.6,0.0816903924972,6
4,48,45.6,0.0829409659429,5
4,49,45.6,0.0842106840382,6
4,50,45.6,0.0854998398628,5
4,51,45.6,0.0868087309829,8
4,52,45.6,0.0881376595203,8
4,53,45.6,0.0894869322216,7
4,54,45.6,0.0908568605296,8
4,55,45.6,0.0922477606545,8
4,56,45.6,0.0936599536477,6
4,57,45.6,0.0950937654752,6
4,58,45.6,0.0965495270931,7
4,59,45.6,0.0980275745242,8
4,60,45.6,0.0995282489352,6
4,61,45.6,0.101051896716,5
4,62,45.6,0.102598869558,7
4,63,45.6,0.104169524538,6
4,64,45.6,0.105764224199,6
4,65,45.6,0.107383336634,5
4,66,45.6,0.10902723557,7
4,67,45.6,0.110696300456,5
4,68,45.6,0.112390916551,5
4,69,45.6,0.114111475009,7
4,70,45.6,0.115858372975,6
4,71,45.6,0.117632013672,8
4,72,45.6,0.119432806497,5
4,73,45.6,0.121261167113,6
4,74,45.6,0.123117517547,7
4,75,45.6,0.125002286287,5
4,76,45.6,0.12691590838,7
4,77,45.6,0.128858825533,5
4,78,45.6,0.130831486216,6
4,79,45.6,0.132834345763,5
4,80,45.6,0.13486786648,5
4,81,45.6,0.136932517748,6
4,82,45.6,0.139028776137,5
4,83,45.6,0.141157125509,5
4,84,45.6,0.143318057137,8
4,85,45.6,0.145512069812,6
4,86,45.6,0.147739669961,6
4,87,45.6,0.150001371766,6
4,88,45.6,0.152297697277,6
4,89,45.6,0.15462917654,6
4,90,45.6,0.156996347711,7
4,91,45.6,0.159399757188,7
4,92,45.6,0.161839959732,7
4,93,45.6,0.164317518597,5
4,94,45.6,0.166833005659,8
4,95,45.6,0.169387001549,8
4,96,45.6,0.171980095789,6
4,97,45.6,0.174612886921,7
4,98,45.6,0.177285982655,6
4,99,45.6,0.18,5
5,0,47.0,0.04,8
5,1,47.0,0.0406123478698,8
5,2,47.0,0.0412340699874,10
5,3,47.0,0.0418653098603,7
5,4,47.0,0.0425062131931,7
5,5,47.0,0.0431569279206,10
5,6,47.0,0.0438176042426,9
5,7,47.0,0.044488394658,10
5,8,47.0,0.0451694540004,9
5,9,47.0,0.0458609394738,7
5,10,47.0,0.0465630106886,7
5,11,47.0,0.0472758296988,9
5,12,47.0,0.047999561039,10
5,13,47.0,0.0487343717628,7
5,14,47.0,0.0494804314811,8
5,15,47.0,0.0502379124014,10
5,16,47.0,0.0510069893674,8
5,17,47.0,0.0517878398995,10
5,18,47.0,0.0525806442356,7
5,19,47.0,0.0533855853728,8
5,20,47.0,0.0542028491098,7
5,21,47.0,0.0550326240895,8
5,22,47.0,0.0558751018427,8
5,23,47.0,0.0567304768323,9
5,24,47.0,0.0575989464983,9
5,25,47.0,0.058480711303,7
5,26,47.0,0.0593759747778,7
5,27,47.0,0.0602849435695,9
5,28,47.0,0.0612078274889,10
5,29,47.0,0.0621448395583,9
5,30,47.0,0.0630961960613,7
5,31,47.0,0.0640621165925,10
5,32,47.0,0.0650428241082,9
5,33,47.0,0.0660385449779,10
5,34,47.0,0.0670495090364,8
5,35,47.0,0.0680759496371,10
5,36,47.0,0.0691181037056,8
5,37,47.0,0.0701762117948,8
5,38,47.0,0.0712505181398,9
5,39,47.0,0.0723412707149,7
5,40,47.0,0.0734487212904,8
5,41,47.0,0.0745731254909,7
5,42,47.0,0.0757147428543,7
5,43,47.0,0.0768738368917,8
5,44,47.0,0.0780506751482,8
5,45,47.0,0.0792455292648,7
5,46,47.0,0.0804586750406,9
5,47,47.0,0.0816903924972,8
5,48,47.0,0.0829409659429,7
5,49,47.0,0.0842106840382,8
5,50,47.0,0.0854998398628,10
5,51,47.0,0.0868087309829,7
5,52,47.0,0.0881376595203,7
5,53,47.0,0.0894869322216,8
5,54,47.0,0.0908568605296,10
5,55,47.0,0.0922477606545,8
5,56,47.0,0.0936599536477,9
5,57,47.0,0.0950937654752,10
5,58,47.0,0.0965495270931,8
5,59,47.0,0.0980275745242,10
5,60,47.0,0.0995282489352,8
5,61,47.0,0.101051896716,9
5,62,47.0,0.102598869558,8
5,63,47.0,0.104169524538,8
5,64,47.0,0.105764224199,10
5,65,47.0,0.107383336634,7
5,66,47.0,0.10902723557,8
5,67,47.0,0.110696300456,8
5,68,47.0,0.112390916551,7
5,69,47.0,0.114111475009,10
5,70,47.0,0.115858372975,7
5,71,47.0,0.117632013672,9
5,72,47.0,0.119432806497,8
5,73,47.0,0.121261167113,10
5,74,47.0,0.123117517547,7
5,75,47.0,0.125002286287,7
5,76,47.0,0.12691590838,10
5,77,47.0,0.128858825533,8
5,78,47.0,0.130831486216,7
5,79,47.0,0.132834345763,8
5,80,47.0,0.13486786648,9
5,81,47.0,0.136932517748,8
5,82,47.0,0.139028776137,8
5,83,47.0,0.141157125509,10
5,84,47.0,0.143318057137,9
5,85,47.0,0.145512069812,7
5,86,47.0,0.147739669961,8
5,87,47.0,0.150001371766,10
5,88,47.0,0.152297697277,10
5,89,47.0,0.15462917654,8
5,90,47.0,0.156996347711,9
5,91,47.0,0.159399757188,9
5,92,47.0,0.161839959732,9
5,93,47.0,0.164317518597,8
5,94,47.0,0.166833005659,9
5,95,47.0,0.169387001549,9
5,96,47.0,0.171980095789,9
5,97,47.0,0.174612886921,10
5,98,47.0,0.177285982655,9
5,99,47.0,0.18,8
6,0,48.4,0.04,11
6,1,48.4,0.0406123478698,11
6,2,48.4,0.0412340699874,11
6,3,48.4,0.0418653098603,10
6,4,48.4,0.0425062131931,9
6,5,48.4,0.0431569279206,10
6,6,48.4,0.0438176042426,10
6,7,48.4,0.044488394658,11
6,8,48.4,0.0451694540004,11
6,9,48.4,0.0458609394738,9
6,10,48.4,0.0465630106886,9
6,11,48.4,0.0472758296988,10
6,12,48.4,0.047999561039,10
6,13,48.4,0.0487343717628,12
6,14,48.4,0.0494804314811,12
6,15,48.4,0.0502379124014,11
6,16,48.4,0.0510069893674,9
6,17,48.4,0.0517878398995,11
6,18,48.4,0.0525806442356,12
6,19,48.4,0.0533855853728,11
6,20,48.4,0.0542028491098,12
6,21,48.4,0.0550326240895,11
6,22,48.4,0.0558751018427,9
6,23,48.4,0.0567304768323,10
6,24,48.4,0.0575989464983,11
6,25,48.4,0.058480711303,10
6,26,48.4,0.0593759747778,10
6,27,48.4,0.0602849435695,12
6,28,48.4,0.0612078274889,11
6,29,48.4,0.0621448395583,11
6,30,48.4,0.0630961960613,9
6,31,48.4,0.0640621165925,12
6,32,48.4,0.0650428241082,10
6,33,48.4,0.0660385449779,9
6,34,48.4,0.0670495090364,12
6,35,48.4,0.0680759496371,12
6,36,48.4,0.0691181037056,10
6,37,48.4,0.0701762117948,10
6,38,48.4,0.0712505181398,9
6,39,48.4,0.0723412707149,11
6,40,48.4,0.0734487212904,10
6,41,48.4,0.0745731254909,12
6,42,48.4,0.0757147428543,12
6,43,48.4,0.0768738368917,12
6,44,48.4,0.0780506751482,11
6,45,48.4,0.0792455292648,12
6,46,48.4,0.0804586750406,12
6,47,48.4,0.0816903924972,11
6,48,48.4,0.0829409659429,12
6,49,48.4,0.0842106840382,9
6,50,48.4,0.0854998398628,9
6,51,48.4,0.0868087309829,10
6,52,48.4,0.0881376595203,12
6,53,48.4,0.0894869322216,12
6,54,48.4,0.0908568605296,12
6,55,48.4,0.0922477606545,12
6,56,48.4,0.0936599536477,9
6,57,48.4,0.0950937654752,10
6,58,48.4,0.0965495270931,10
6,59,48.4,0.0980275745242,10
6,60,48.4,0.0995282489352,10
6,61,48.4,0.101051896716,9
6,62,48.4,0.102598869558,9
6,63,48.4,0.104169524538,9
6,64,48.4,0.105764224199,12
6,65,48.4,0.107383336634,12
6,66,48.4,0.10902723557,10
6,67,48.4,0.110696300456,12
6,68,48.4,0.112390916551,10
6,69,48.4,0.114111475009,11
6,70,48.4,0.115858372975,9
6,71,48.4,0.117632013672,11
6,72,48.4,0.119432806497,10
6,73,48.4,0.121261167113,10
6,74,48.4,0.123117517547,11
6,75,48.4,0.125002286287,10
6,76,48.4,0.12691590838,12
6,77,48.4,0.128858825533,11
6,78,48.4,0.130831486216,10
6,79,48.4,0.132834345763,9
6,80,48.4,0.13486786648,11
6,81,48.4,0.136932517748,9
6,82,48.4,0.139028776137,11
6,83,48.4,0.141157125509,9
6,84,48.4,0.143318057137,12
6,85,48.4,0.145512069812,9
6,86,48.4,0.147739669961,11
6,87,48.4,0.150001371766,9
6,88,48.4,0.152297697277,9
6,89,48.4,0.15462917654,12
6,90,48.4,0.156996347711,11
6,91,48.4,0.159399757188,10
6,92,48.4,0.161839959732,11
6,93,48.4,0.164317518597,11
6,94,48.4,0.166833005659,12
6,95,48.4,0.169387001549,12
6,96,48.4,0.171980095789,10
6,97,48.4,0.174612886921,12
6,98,48.4,0.177285982655,11
6,99,48.4,0.18,12
7,0,49.8,0.04,12
7,1,49.8,0.0406123478698,12
7,2,49.8,0.0412340699874,14
7,3,49.8,0.0418653098603,11
7,4,49.8,0.0425062131931,11
7,5,49.8,0.0431569279206,12
7,6,49.8,0.0438176042426,14
7,7,49.8,0.044488394658,12
7,8,49.8,0.0451694540004,14
7,9,49.8,0.0458609394738,14
7,10,49.8,0.0465630106886,11
7,11,49.8,0.0472758296988,11
7,12,49.8,0.047999561039,11
7,13,49.8,0.0487343717628,14
7,14,49.8,0.0494804314811,12
7,15,49.8,0.0502379124014,12
7,16,49.8,0.0510069893674,13
7,17,49.8,0.0517878398995,12
7,18,49.8,0.0525806442356,13
7,19,49.8,0.0533855853728,11
7,20,49.8,0.0542028491098,11
7,21,49.8,0.0550326240895,14
7,22,49.8,0.0558751018427,14
7,23,49.8,0.0567304768323,12
7,24,49.8,0.0575989464983,14
7,25,49.8,0.058480711303,12
7,26,49.8,0.0593759747778,11
7,27,49.8,0.0602849435695,13
7,28,49.8,0.0612078274889,11
7,29,49.8,0.0621448395583,13
7,30,49.8,0.0630961960613,12
7,31,49.8,0.0640621165925,11
7,32,49.8,0.0650428241082,12
7,33,49.8,0.0660385449779,14
7,34,49.8,0.0670495090364,14
7,35,49.8,0.0680759496371,11
7,36,49.8,0.0691181037056,14
7,37,49.8,0.0701762117948,14
7,38,49.8,0.0712505181398,14
7,39,49.8,0.0723412707149,14
7,40,49.8,0.0734487212904,14
7,41,49.8,0.0745731254909,14
7,42,49.8,0.0757147428543,11
7,43,49.8,0.0768738368917,14
7,44,49.8,0.0780506751482,11
7,45,49.8,0.0792455292648,11
7,46,49.8,0.0804586750406,14
7,47,49.8,0.0816903924972,12
7,48,49.8,0.0829409659429,12
7,49,49.8,0.0842106840382,12
7,50,49.8,0.0854998398628,12
7,51,49.8,0.0868087309829,12
7,52,49.8,0.0881376595203,12
7,53,49.8,0.0894869322216,12
7,54,49.8,0.0908568605296,13
7,55,49.8,0.0922477606545,12
7,56,49.8,0.0936599536477,13
7,57,49.8,0.0950937654752,12
7,58,49.8,0.0965495270931,11
7,59,49.8,0.0980275745242,12
7,60,49.8,0.0995282489352,14
7,61,49.8,0.101051896716,11
7,62,49.8,0.102598869558,12
7,63,49.8,0.104169524538,12
7,64,49.8,0.105764224199,14
7,65,49.8,0.107383336634,12
7,66,49.8,0.10902723557,13
7,67,49.8,0.110696300456,11
7,68,49.8,0.112390916551,12
7,69,49.8,0.114111475009,11
7,70,49.8,0.115858372975,12
7,71,49.8,0.117632013672,11
7,72,49.8,0.119432806497,14
7,73,49.8,0.121261167113,13
7,74,49.8,0.123117517547,12
7,75,49.8,0.125002286287,12
7,76,49.8,0.12691590838,12
7,77,49.8,0.128858825533,13
7,78,49.8,0.130831486216,14
7,79,49.8,0.132834345763,13
7,80,49.8,0.13486786648,14
7,81,49.8,0.136932517748,12
7,82,49.8,0.139028776137,13
7,83,49.8,0.141157125509,14
7,84,49.8,0.143318057137,13
7,85,49.8,0.145512069812,13
7,86,49.8,0.147739669961,14
7,87,49.8,0.150001371766,11
7,88,49.8,0.152297697277,14
7,89,49.8,0.15462917654,12
7,90,49.8,0.156996347711,14
7,91,49.8,0.159399757188,13
