subj_id,date,computer,experimenter,instructions,sight_radius,n_gabors,start_pos_list_ix,start_pos_list,landscape_ix,landscape_name,starting_pos,starting_score,trial,feedback,pos,stims,selected,rt,score,delta,exp_time
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,1,selected,4-4,7-1;2-10;1-10;7-8;7-9;6-3,7-1,0.27,15,0,735.756460593
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,2,selected,7-1,9-0;7-3;2-7;8-6;7-4;2-3,2-7,0.27,16,1,739.6023589560001
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,3,selected,2-7,4-2;0-14;2-13;6-4;8-8;5-6,8-8,0.29,29,13,743.4401957819999
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,4,selected,8-8,9-3;8-2;10-13;8-8;12-8;12-4,9-3,0.55,22,-7,747.5394159069999
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,5,selected,9-3,8-7;2-3;11-6;8-10;4-3;8-8,11-6,0.24,30,8,751.339452974
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,6,selected,11-6,16-7;14-5;15-2;18-9;11-2;16-4,11-2,0.57,23,-7,755.495382981
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,7,selected,11-2,16-1;3-2;13-3;14-0;17-2;14-9,17-2,2.37,32,9,761.418518457
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,8,selected,17-2,23-4;12-4;24-4;13-1;16-8;12-2,23-4,1.14,43,11,766.121914385
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,9,selected,23-4,23-10;21-5;29-5;26-0;19-5;22-8,23-10,2.17,53,10,771.857482201
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,10,selected,23-10,23-18;24-8;23-14;21-3;29-6;29-8,23-14,1.34,59,6,776.770118313
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,11,selected,23-14,23-6;28-16;28-18;25-16;19-14;19-16,19-14,0.64,54,-5,780.989290015
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,12,selected,19-14,17-16;21-16;19-7;16-8;17-13;13-11,19-7,2.04,43,-11,786.57398721
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,13,selected,19-7,23-7;16-6;25-3;20-4;24-8;26-5,24-8,3.29,51,8,793.4456783310001
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,14,selected,24-8,19-12;27-4;29-6;21-10;19-10;23-2,21-10,2.0,51,0,799.00348389
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,15,selected,21-10,14-8;24-14;18-5;16-7;18-17;26-4,18-17,1.48,57,6,804.068806828
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,16,selected,18-17,19-17;19-10;12-14;20-23;12-17;13-13,19-17,0.99,59,2,808.639569104
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,17,selected,19-17,13-13;14-23;11-17;19-23;12-14;19-16,11-17,0.95,47,-12,813.1423263830001
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,18,selected,11-17,10-11;16-19;9-12;6-15;13-10;16-16,6-15,1.46,36,-11,818.164197364
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,19,selected,6-15,10-21;2-20;3-14;2-13;6-12;5-9,6-12,0.76,32,-4,822.483805545
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,20,selected,6-12,0-7;12-9;7-6;4-10;9-19;3-13,9-19,1.48,47,15,827.520543556
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,21,selected,9-19,9-24;9-14;12-12;7-22;5-25;3-18,9-24,0.5,52,5,831.5547416310001
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,22,selected,9-24,11-22;10-19;3-23;8-25;10-17;16-24,10-17,0.44,46,-6,835.536074139
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,23,selected,10-17,2-17;18-17;8-16;11-11;5-23;8-19,8-16,0.45,41,-5,839.532084502
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,24,selected,8-16,10-23;12-13;11-14;9-10;13-18;7-11,10-23,0.19,53,12,843.299558208
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,25,selected,10-23,9-20;10-17;15-28;6-22;3-22;16-28,9-20,0.44,48,-5,847.3287260239999
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,26,selected,9-20,13-15;11-14;8-27;9-20;14-21;12-24,9-20,0.63,48,0,851.5212960939999
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,27,selected,9-20,14-16;3-19;9-21;8-16;13-16;8-24,8-24,0.59,51,3,855.672560109
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,28,selected,8-24,9-31;8-30;13-27;9-24;5-17;11-24,13-27,1.14,62,11,860.381013824
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,29,selected,13-27,16-28;13-35;11-27;9-25;11-23;17-22,16-28,1.94,67,5,865.865967541
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,30,selected,16-28,17-23;20-26;16-33;15-32;20-23;18-33,16-33,1.17,71,4,870.603482162
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,31,selected,16-33,16-37;14-40;21-30;16-36;15-26;9-32,16-37,1.26,73,2,875.418600081
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,32,selected,16-37,14-35;23-35;16-37;21-36;21-38;14-41,21-36,1.23,79,6,880.215280014
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,33,selected,21-36,22-30;22-36;23-42;18-31;25-35;19-33,19-33,2.31,75,-4,886.0788129289999
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,34,selected,19-33,12-36;20-36;12-30;19-25;19-39;19-37,12-36,0.45,67,-8,890.1003817430001
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,35,selected,12-36,15-38;16-35;17-42;5-34;9-41;8-39,15-38,0.3,72,5,893.978600516
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,36,selected,15-38,8-37;22-35;16-36;13-31;14-42;18-43,18-43,0.45,78,6,897.9890982789999
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,37,selected,18-43,13-39;21-47;15-49;19-42;18-49;21-45,13-39,0.61,70,-8,902.1697705
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,38,selected,13-39,18-41;9-39;16-43;17-37;17-38;15-44,16-43,0.56,75,5,906.2841790289999
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,3,SimpleHill,0-0,0,39,selected,16-43,17-40;14-40;21-38;21-45;19-46;10-46,14-40,0.76,72,-3,910.6084912939999
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,0,selected,0-0,0-8;0-2;1-5;3-5;1-1;0-5,3-5,2.07,15,15,921.71833626
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,1,selected,3-5,6-10;10-7;1-9;2-4;8-11;4-4,6-10,1.13,29,14,926.4183203189999
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,2,selected,6-10,3-5;10-4;7-17;4-17;4-8;12-15,4-8,3.3,22,-7,933.28004151
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,3,selected,4-8,2-5;3-7;10-8;3-8;5-6;8-4,3-7,0.88,18,-4,937.727771636
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,4,selected,3-7,10-9;8-1;10-4;6-4;10-7;1-5,10-9,1.41,34,16,942.698976727
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,5,selected,10-9,10-9;4-12;10-4;5-15;15-13;3-8,15-13,2.81,48,14,949.092458486
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,6,selected,15-13,16-19;15-6;14-15;21-10;22-16;18-16,14-15,3.77,49,1,956.4262323730001
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,7,selected,14-15,12-13;8-19;17-22;13-19;19-16;11-13,13-19,2.01,53,4,962.0051250060001
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,8,selected,13-19,16-13;19-19;7-22;16-23;8-22;9-16,16-13,2.72,49,-4,968.3082772160001
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,9,selected,16-13,19-18;18-6;10-9;20-17;22-13;12-8,10-9,1.35,34,-15,973.224414822
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,10,selected,10-9,9-11;7-16;17-12;15-9;7-7;6-4,7-7,0.33,26,-8,977.137137999
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,11,selected,7-7,13-4;11-5;2-7;6-3;9-11;4-3,13-4,0.28,30,4,980.982002782
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,12,selected,13-4,18-4;6-5;6-2;21-4;16-9;8-9,21-4,0.23,40,10,984.7885815860001
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,13,selected,21-4,24-9;24-3;14-5;20-10;27-1;25-6,25-6,0.54,48,8,988.8860501639999
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,14,selected,25-6,29-4;32-9;22-10;26-0;21-10;28-2,22-10,2.05,52,4,994.504430725
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,15,selected,22-10,18-4;29-7;21-8;19-3;29-10;21-6,29-7,1.6,54,2,999.673180128
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,16,selected,29-7,31-4;31-9;30-9;36-5;22-8;28-6,36-5,2.14,55,1,1005.39888909
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,17,selected,36-5,42-10;39-8;31-9;43-4;39-4;37-2,42-10,3.78,66,11,1012.74103308
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,18,selected,42-10,47-7;38-12;43-5;40-16;43-16;41-8,41-8,1.71,63,-3,1018.00905927
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,19,selected,41-8,41-7;41-0;43-5;40-7;46-14;45-2,43-5,2.48,58,-5,1024.05841053
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,20,selected,43-5,38-5;39-8;48-0;42-2;48-10;38-7,38-5,0.85,56,-2,1028.46421875
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,21,selected,38-5,35-7;33-1;35-4;45-7;43-4;44-0,35-7,3.66,58,2,1035.67537436
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,22,selected,35-7,38-9;42-4;31-3;38-13;36-5;37-3,31-3,2.42,48,-10,1041.66890113
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,23,selected,31-3,34-6;25-8;32-3;38-1;24-6;25-5,25-5,0.27,47,-1,1045.50551264
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,24,selected,25-5,27-4;26-7;19-4;26-1;30-10;28-12,26-1,0.24,40,-7,1049.30496778
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,25,selected,26-1,25-6;23-6;22-0;22-3;21-2;28-1,23-6,1.19,46,6,1054.06238897
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,26,selected,23-6,22-8;16-5;17-1;24-3;28-4;26-10,28-4,0.59,48,2,1058.22741281
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,27,selected,28-4,28-10;27-6;30-4;23-4;32-1;24-2,28-10,0.73,58,10,1062.53020396
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,28,selected,28-10,23-4;30-5;27-15;24-11;28-6;33-15,24-11,0.66,56,-2,1066.76924542
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,29,selected,24-11,26-15;31-12;29-12;27-8;23-5;18-13,18-13,0.24,52,-4,1070.5888408
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,30,selected,18-13,17-6;21-11;18-17;24-18;17-9;20-11,18-17,0.22,57,5,1074.38834491
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,31,selected,18-17,11-19;20-11;23-22;24-15;14-21;11-20,14-21,4.05,57,0,1082.01229188
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,32,selected,14-21,20-26;11-28;9-15;10-23;14-28;20-23,20-26,1.08,70,13,1086.62719144
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,33,selected,20-26,26-24;23-26;20-24;18-20;17-25;20-28,23-26,4.52,73,3,1094.69285079
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,34,selected,23-26,22-32;27-20;20-28;30-25;21-29;29-22,22-32,3.65,77,4,1101.92495328
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,35,selected,22-32,25-30;24-28;24-38;19-39;15-31;19-28,15-31,1.87,68,-9,1107.35395382
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,36,selected,15-31,12-28;16-26;12-33;16-30;18-33;13-24,12-33,0.93,65,-3,1111.85820945
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,37,selected,12-33,6-28;12-27;12-35;17-29;17-30;8-38,6-28,0.56,51,-14,1115.99324284
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,38,selected,6-28,7-31;13-26;3-21;2-33;8-28;1-30,1-30,0.36,43,-8,1119.91704219
GEMS140,2018_Apr_26_1203,Kramer,MP,spatial_frequency,8,6,0,0-0;0-0;0-0;0-0,4,SimpleHill,0-0,0,39,selected,1-30,1-27;0-36;2-37;5-28;3-36;3-30,0-36,0.66,46,3,1124.15136644
